listing_id,weekly_rent,bond,bedrooms,bathrooms,car_spaces,lat,lon,property_type_primary,property_type_secondary,address,suburb,state,postcode,source_file
10840290,410.0,2460.0,1.0,1.0,0.0,-37.8522389,144.9795127,Apartment,Apartment / Unit / Flat,415/74 Queens Road,Melbourne 3004,VIC,3004,10840290.html
10856328,380.0,1651.0,1.0,1.0,0.0,-37.7999246,144.9538809,Apartment,Apartment / Unit / Flat,6 High Street,North Melbourne,VIC,3051,10856328.html
10887369,400.0,,1.0,1.0,0.0,-37.880464,145.0480025,Apartment,Apartment / Unit / Flat,5 Dudley Street,Caulfield East,VIC,3145,10887369.html
10927097,420.0,1825.0,3.0,2.0,1.0,-37.6968725,144.5416829,House,House,31 Citreus Circuit,Brookfield,VIC,3338,10927097.html
10929535,580.0,2520.0,2.0,2.0,1.0,-37.7623261,144.991334,Townhouse/Villa,Townhouse,11/52 Gadd Street,Northcote,VIC,3070,10929535.html
10954683,335.0,1456.0,1.0,1.0,0.0,-37.8520672,145.1304512,Apartment,Apartment / Unit / Flat,223/386 Burwood Highway,Burwood,VIC,3125,10954683.html
10989581,590.0,2564.0,3.0,2.0,2.0,-37.928747,145.1072639,House,House,17 Arunta Crescent,Clarinda,VIC,3169,10989581.html
10991489,320.0,1390.0,1.0,1.0,0.0,-37.8233469,145.0455415,Apartment,Studio,310/2 Eastern Place,Hawthorn East,VIC,3123,10991489.html
11010473,,,1.0,1.0,0.0,-37.8152065,144.963937,Apartment,Apartment / Unit / Flat,Melbourne VIC 3000,Melbourne,VIC,3000,11010473.html
11024746,560.0,2433.0,2.0,1.0,1.0,-37.791381,144.934543,House,House,5 Scarborough Place,Kensington,VIC,3031,11024746.html
11024806,365.0,1586.0,1.0,1.0,0.0,-37.8028669,144.9602837,Apartment,Studio,412/127 Leicester Street,Carlton,VIC,3053,11024806.html
11030041,550.0,2390.0,4.0,2.0,2.0,-38.11768350000001,145.3377715,House,House,12 Thoroughbred Drive,Clyde,VIC,3978,11030041.html
11075798,455.0,1977.0,2.0,1.0,1.0,-37.7762744,144.7733695,Townhouse/Villa,Townhouse,1a Wood,Deer Park,VIC,3023,11075798.html
11092729,670.0,2911.0,2.0,1.0,1.0,-37.8161893,144.9532649,Apartment,Apartment / Unit / Flat,2502/200 Spencer Street,Melbourne,VIC,3000,11092729.html
11092851,510.0,2216.0,2.0,1.0,1.0,-37.7606174,144.9443254,Apartment,Apartment / Unit / Flat,6/109 Melville Road,Brunswick West,VIC,3055,11092851.html
11092882,700.0,3042.0,2.0,2.0,1.0,-37.8421512,144.9399802,Apartment,Apartment / Unit / Flat,C308/142 Rouse Street,Port Melbourne,VIC,3207,11092882.html
11115183,450.0,1955.0,1.0,1.0,0.0,-37.806138,144.9602874,Apartment,Studio,1216/6 Leicester Street,Carlton,VIC,3053,11115183.html
11144994,450.0,1955.0,4.0,2.0,2.0,-37.706331,144.5498633,House,House,34 Kilmore Street (Lot 319),Brookfield,VIC,3338,11144994.html
11151719,650.0,2824.0,2.0,1.0,0.0,-37.8074717,144.9621267,Apartment,Apartment / Unit / Flat,2108/8 Franklin Street,Melbourne,VIC,3000,11151719.html
11164722,340.0,1473.0,2.0,1.0,1.0,-37.7125744,144.7822029,Apartment,Apartment / Unit / Flat,3/54 McNicholl Way,Delahey,VIC,3037,11164722.html
11173766,650.0,2824.0,3.0,3.0,2.0,-36.7427126,144.2725715,House,House,2 Ingleton Street,North Bendigo,VIC,3550,11173766.html
11174831,510.0,2216.0,1.0,1.0,1.0,-37.7693861,144.9977214,Apartment,Apartment / Unit / Flat,102/114 Helen Street,Northcote,VIC,3070,11174831.html
11177434,460.0,1999.0,4.0,2.0,2.0,-37.8409918,144.6610953,House,House,84 Hamish Drive,Tarneit,VIC,3029,11177434.html
11245941,900.0,3911.0,3.0,3.0,2.0,-36.7547336,144.2740288,House,House,232 View St,Bendigo,VIC,3550,11245941.html
11246350,510.0,2216.0,4.0,2.0,2.0,-37.9098968,144.7780564,House,House,20 Jemma Avenue,Point Cook,VIC,3030,11246350.html
11250524,400.0,1738.0,3.0,1.0,1.0,-38.184091,146.5208161,House,House,31 Cross's Road,Traralgon,VIC,3844,11250524.html
11267210,500.0,2173.0,2.0,1.0,1.0,-37.7553888,144.9282959,Apartment,Apartment / Unit / Flat,2/94 Primrose Street,Essendon,VIC,3040,11267210.html
11269230,460.0,,4.0,2.0,2.0,-37.852478,144.5937479,House,House,55 Welcome Parade,Wyndham Vale,VIC,3024,11269230.html
11289583,380.0,1651.0,1.0,1.0,0.0,-37.8028669,144.9602837,Apartment,Studio,408/127 Leicester Street,Carlton,VIC,3053,11289583.html
11296335,650.0,2824.0,2.0,1.0,1.0,-37.8909665,145.0097974,House,House,3 Hartington Street,Elsternwick,VIC,3185,11296335.html
11423279,580.0,2520.0,2.0,2.0,1.0,-36.7447064,144.2815164,Townhouse/Villa,Townhouse,21a Smith St,North Bendigo,VIC,3550,11423279.html
11425011,,,3.0,2.0,2.0,-37.7373267,145.3088196,House,House,Chirnside Park VIC 3116,Chirnside Park,VIC,3116,11425011.html
11438267,650.0,2820.0,3.0,,5.0,-37.9337378,145.1759635,House,House,32 Withers Avenue,Mulgrave,VIC,3170,11438267.html
11438470,699.0,3042.0,2.0,2.0,1.0,-37.9105773,145.0358501,Townhouse/Villa,Townhouse,4/119 McKinnon Road,McKinnon,VIC,3204,11438470.html
11442209,530.0,2303.0,3.0,2.0,2.0,-37.622094,145.0135321,House,House,9 Glover Street,Epping,VIC,3076,11442209.html
11447599,800.0,2500.0,2.0,2.0,1.0,-37.8265171,144.960065,Apartment,Apartment / Unit / Flat,2910/241 City Road,Southbank,VIC,3006,11447599.html
11460388,400.0,1738.0,1.0,1.0,1.0,-37.8851108,144.9857919,Apartment,Apartment / Unit / Flat,6/6 Beach Avenue,Elwood,VIC,3184,11460388.html
11479905,520.0,2254.0,2.0,2.0,1.0,-37.7663376,144.9689655,Apartment,Apartment / Unit / Flat,9/82 Blyth Street,Brunswick,VIC,3056,11479905.html
11488513,520.0,2260.0,2.0,1.0,1.0,-37.8193388,145.0238319,Apartment,Apartment / Unit / Flat,3/87 Denham Street,Hawthorn,VIC,3122,11488513.html
11549257,440.0,1912.0,2.0,1.0,1.0,-37.7577178,144.9569139,Apartment,Apartment / Unit / Flat,2/41 Canberra Street,Brunswick,VIC,3056,11549257.html
11560577,,,1.0,1.0,1.0,-37.8028792,144.9606176,House,House,Car Space/6 Leicester Street,Carlton,VIC,3053,11560577.html
11624786,750.0,3259.0,4.0,2.0,2.0,-37.8548176,145.1963527,House,House,5 Eden Valley Close,Vermont South,VIC,3133,11624786.html
11627977,475.0,2064.0,3.0,2.0,1.0,-37.7564715,144.74807,House,House,4 Lalor Court,Caroline Springs,VIC,3023,11627977.html
11648177,370.0,,1.0,1.0,0.0,-37.5718777,143.870409,Apartment,Studio,Shop 3/402 Main Road,Golden Point,VIC,3350,11648177.html
11656922,550.0,,1.0,1.0,0.0,-37.8092997,144.9614097,Apartment,Apartment / Unit / Flat,4404/81 A' Beckett Street,Melbourne,VIC,3000,11656922.html
11663949,,1517.0,1.0,1.0,1.0,-37.8784321,145.0285026,Apartment,Apartment / Unit / Flat,14/41 Northcote Avenue,Caulfield North,VIC,3161,11663949.html
11669016,400.0,1738.0,3.0,2.0,2.0,-37.7147821,144.5779076,House,House,125 Bridge Road,Melton South,VIC,3338,11669016.html
11701627,830.0,3597.0,4.0,3.0,1.0,-37.7541397,144.8943171,House,House,2a Price Street,Essendon,VIC,3040,11701627.html
11776848,,,2.0,1.0,1.0,-38.051111,145.121944,Apartment,Apartment / Unit / Flat,Chelsea VIC 3196,Chelsea,VIC,3196,11776848.html
11777326,310.0,1564.0,1.0,1.0,0.0,-37.7931283,144.8954952,Apartment,Apartment / Unit / Flat,117-119 Ballarat Road,Footscray,VIC,3011,11777326.html
11777463,340.0,1477.0,1.0,1.0,0.0,-37.7931477,144.8954491,Apartment,Apartment / Unit / Flat,2/117-119 Ballarat Road,Footscray,VIC,3011,11777463.html
11777537,340.0,1477.0,1.0,1.0,0.0,-37.793161,144.8954434,Apartment,Apartment / Unit / Flat,17/117-119 Ballarat Road,Footscray,VIC,3011,11777537.html
11791587,310.0,1347.0,1.0,1.0,0.0,-37.7931477,144.8954491,Apartment,Apartment / Unit / Flat,22/117-119 Ballarat Road,Footscray,VIC,3011,11791587.html
11791793,340.0,1477.0,1.0,1.0,0.0,-37.7931477,144.8954491,Apartment,Apartment / Unit / Flat,12/117-119 Ballarat Road,Footscray,VIC,3011,11791793.html
11824522,480.0,2086.0,3.0,2.0,2.0,-38.2027604,146.549932,House,House,11 William Terrace,Traralgon,VIC,3844,11824522.html
11833919,520.0,2260.0,2.0,1.0,1.0,-37.8023127,145.0371322,Apartment,Apartment / Unit / Flat,4/39 Derby Street,Kew,VIC,3101,11833919.html
11841106,545.0,2368.0,3.0,2.0,2.0,-37.8632682,144.7358631,House,House,16 Oakham Drive,Williams Landing,VIC,3027,11841106.html
11844010,750.0,3259.0,2.0,2.0,2.0,-37.823106,145.034398,Apartment,Apartment / Unit / Flat,109/8 Luton Lane,Hawthorn,VIC,3122,11844010.html
11845762,390.0,1695.0,2.0,1.0,1.0,-37.9583385,145.1671531,Apartment,Apartment / Unit / Flat,2/14 Alamein Street,Noble Park,VIC,3174,11845762.html
11850097,340.0,1477.0,1.0,1.0,0.0,-37.7931477,144.8954491,Apartment,Apartment / Unit / Flat,10/117-119 Ballarat Road,Footscray,VIC,3011,11850097.html
11908492,595.0,2586.0,3.0,2.0,1.0,-37.797451,144.891229,Townhouse/Villa,Townhouse,48B Wolverhampton Street,Footscray,VIC,3011,11908492.html
11931687,980.0,4258.0,2.0,1.0,1.0,-37.816228,144.9532465,Apartment,Apartment / Unit / Flat,2101/200 Spencer St,Melbourne,VIC,3000,11931687.html
11931968,39000.0,3033.0,,1.0,0.0,-37.9865947,145.0341946,Apartment,Studio,30 South Concourse,Beaumaris,VIC,3193,11931968.html
11944476,500.0,2173.0,1.0,1.0,0.0,-37.83843359999999,144.9927745,Apartment,Apartment / Unit / Flat,1509/3 Yarra Street,South Yarra,VIC,3141,11944476.html
11970124,340.0,1477.0,1.0,1.0,0.0,-37.7931477,144.8954491,Apartment,Apartment / Unit / Flat,30/117-119 Ballarat Road,Footscray,VIC,3011,11970124.html
11989372,90.0,,,,0.0,-36.2577716,142.4004947,Apartment,Apartment / Unit / Flat,47 Thomas Street,Warracknabeal,VIC,3393,11989372.html
11992368,550.0,2390.0,3.0,2.0,2.0,-37.6710095,145.0231443,House,House,8 Vasey Avenue,Lalor,VIC,3075,11992368.html
11997408,500.0,2172.0,1.0,1.0,1.0,-37.8440819,145.0544916,Apartment,Apartment / Unit / Flat,105/436 Burke Rd,Camberwell,VIC,3124,11997408.html
12004354,740.0,3215.0,3.0,2.0,2.0,-37.7359137,145.0494593,Townhouse/Villa,Townhouse,2/39 Marie Avenue,Heidelberg Heights,VIC,3081,12004354.html
12031427,600.0,2607.0,3.0,2.0,1.0,-37.687013,144.9305786,Apartment,Apartment / Unit / Flat,3/315 Camp Road,Broadmeadows,VIC,3047,12031427.html
12040015,,2933.0,3.0,1.0,1.0,-37.8538277,144.9843538,House,House,8 Union Street,Windsor,VIC,3181,12040015.html
12054311,910.0,3944.0,4.0,2.0,2.0,-37.7516455,144.9597872,House,House,5/14 Florence Street,Coburg,VIC,3058,12054311.html
12113459,800.0,3476.0,1.0,1.0,0.0,-37.8150105,144.9534188,Apartment,Apartment / Unit / Flat,4004/639 Lonsdale St,Melbourne,VIC,3000,12113459.html
12144253,525.0,2282.0,3.0,2.0,2.0,-37.8521839,144.7769095,Apartment,Apartment / Unit / Flat,5/1-3 Bellin Street,Laverton,VIC,3028,12144253.html
12149218,425.0,1847.0,1.0,1.0,0.0,-37.8803787,145.0479807,Apartment,Apartment / Unit / Flat,310/5 Dudley Street,Caulfield East,VIC,3145,12149218.html
12152765,380.0,1651.0,1.0,1.0,0.0,-37.8639928,144.9982805,Apartment,Apartment / Unit / Flat,8/18 Westbury Grove,St Kilda East,VIC,3183,12152765.html
12154090,,2760.0,1.0,1.0,0.0,-37.82543940000001,144.9659161,Apartment,Apartment / Unit / Flat,519/152 Sturt Street,Southbank,VIC,3006,12154090.html
12175831,600.0,2607.0,3.0,2.0,1.0,-37.6734432,144.993139,Apartment,Apartment / Unit / Flat,4A Grovedale Close,Thomastown,VIC,3074,12175831.html
12185796,110.0,110.0,,,0.0,-36.5530096,146.7188613,House,House,47 Chambers Street,Myrtleford,VIC,3737,12185796.html
12185955,95.0,95.0,,,0.0,-36.554159,146.7208003,House,House,14 Jubilee Street,Myrtleford,VIC,3737,12185955.html
12194990,580.0,2520.0,2.0,1.0,1.0,-37.768755,144.9648836,Apartment,Apartment / Unit / Flat,201/201 Albert Street,Brunswick,VIC,3056,12194990.html
12198660,945.0,4106.0,5.0,3.0,2.0,-37.84417,145.1449557,House,House,19 Sylvia Street,Blackburn South,VIC,3130,12198660.html
12237133,750.0,3259.0,2.0,1.0,0.0,-37.784357,144.9788995,House,House,11 Batman Street,Fitzroy North,VIC,3068,12237133.html
12237410,400.0,1738.0,1.0,1.0,1.0,-37.8611778,144.9980494,Apartment,Apartment / Unit / Flat,13/5 Fulton Street,St Kilda East,VIC,3183,12237410.html
12254975,500.0,2173.0,1.0,1.0,0.0,-37.8381602,144.9928339,Apartment,Apartment / Unit / Flat,1114/3 Yarra Street,South Yarra,VIC,3141,12254975.html
12255302,370.0,1603.0,1.0,1.0,1.0,-37.8263188,145.0257479,Apartment,Apartment / Unit / Flat,6/175 Power Street,Hawthorn,VIC,3122,12255302.html
12294043,560.0,2426.0,3.0,2.0,2.0,-36.371301,145.3985766,Townhouse/Villa,Townhouse,4/5 Lightfoot Street,Shepparton,VIC,3630,12294043.html
12324179,590.0,2564.0,2.0,1.0,1.0,-37.8327914,144.9620468,Apartment,Apartment / Unit / Flat,203/211 Dorcas Street,South Melbourne,VIC,3205,12324179.html
12336794,400.0,1738.0,2.0,1.0,1.0,-37.9702468,145.1753738,Apartment,Apartment / Unit / Flat,10/24 Leonard Avenue,Noble Park,VIC,3174,12336794.html
12341956,450.0,1955.0,2.0,1.0,0.0,-37.7933277,144.9236251,Apartment,Apartment / Unit / Flat,4/46 Bayswater Road,Kensington,VIC,3031,12341956.html
12352715,,,,,0.0,-37.8393067,147.592097,House,House,7 Peart Street,Bairnsdale,VIC,3875,12352715.html
12352717,,200.0,,,0.0,-37.8418161,147.5882089,Apartment,Apartment / Unit / Flat,21 Lawless Street,Bairnsdale,VIC,3875,12352717.html
12373425,625.0,2716.0,3.0,1.0,2.0,-37.9343919,145.1042434,House,House,66 Bunney Road,Clarinda,VIC,3169,12373425.html
12415151,520.0,2260.0,1.0,1.0,1.0,-37.8135127,144.9424577,Apartment,Apartment / Unit / Flat,1913/8 Marmion Place,Docklands,VIC,3008,12415151.html
12418080,680.0,2947.0,2.0,1.0,0.0,-37.7614741,144.9545507,House,House,2 Newman Street,Brunswick,VIC,3056,12418080.html
12487177,330.0,1434.0,1.0,1.0,0.0,-37.7614297,144.9736177,Apartment,Apartment / Unit / Flat,3 Holmes Street,Brunswick East,VIC,3057,12487177.html
12515701,850.0,3693.0,5.0,3.0,2.0,-38.0710364,145.1329347,House,House,13 Dahmen Street,Carrum,VIC,3197,12515701.html
12544827,400.0,1738.0,3.0,2.0,1.0,-37.857627,144.678496,House,House,39 Bethany road,Hoppers Crossing,VIC,3029,12544827.html
12573380,660.0,2868.0,2.0,1.0,1.0,-37.847853,144.9776096,Apartment,Apartment / Unit / Flat,807/55 Queens Road,Melbourne,VIC,3004,12573380.html
12575382,440.0,1912.0,2.0,1.0,1.0,-37.8307071,145.0305291,Apartment,Apartment / Unit / Flat,6/14 Fordholm Road,Hawthorn,VIC,3122,12575382.html
12581451,500.0,2173.0,3.0,2.0,2.0,-38.1404386,145.8595793,House,House,9 Lawson Road,Drouin,VIC,3818,12581451.html
12591363,680.0,2954.0,1.0,1.0,0.0,-37.8061605,144.9619011,Apartment,Apartment / Unit / Flat,2003/160 Victoria St,Carlton,VIC,3053,12591363.html
12609424,645.0,2803.0,2.0,1.0,1.0,-37.777708,144.977363,Apartment,Apartment / Unit / Flat,2/5 Barkly Street,Brunswick East,VIC,3057,12609424.html
12609661,1200.0,5214.0,4.0,2.0,1.0,-37.7951663,144.9750867,House,House,6 Kay Street,Carlton,VIC,3053,12609661.html
12623577,495.0,1290.0,1.0,1.0,0.0,-36.0538626,146.925495,Apartment,Apartment / Unit / Flat,33 Mardross Court,North Albury,NSW,2640,12623577.html
12643533,890.0,3867.0,4.0,2.0,2.0,-37.926561,145.188008,Townhouse/Villa,Townhouse,12 Marylebone Drive,Mulgrave,VIC,3170,12643533.html
12646931,1000.0,4345.0,3.0,1.0,2.0,-37.8919072,145.0104456,House,House,26 Clarence Street,Elsternwick,VIC,3185,12646931.html
12672613,510.0,2217.0,4.0,2.0,2.0,-37.8388857,144.6518474,House,House,17 Major Way,Tarneit,VIC,3029,12672613.html
12672935,530.0,2300.0,3.0,1.0,1.0,-37.6483397,144.9265671,House,House,2 Amarina Close,Meadow Heights,VIC,3048,12672935.html
12677680,49.0,196.0,1.0,1.0,0.0,-36.7331103,149.9809563,House,House,86 Bega Street,Tathra,NSW,2550,12677680.html
12691898,850.0,3693.0,2.0,1.0,2.0,-37.8128937,145.0813238,Apartment,Apartment / Unit / Flat,Balwyn VIC 3103,Balwyn,VIC,3103,12691898.html
12721515,330.0,1320.0,2.0,1.0,1.0,-36.0593688,146.9224904,Apartment,Apartment / Unit / Flat,2/937 Fairview Drive,North Albury,NSW,2640,12721515.html
12742740,,1387.0,2.0,1.0,1.0,-37.9713481,145.0629045,Apartment,Apartment / Unit / Flat,3/1359 Nepean Highway,Cheltenham,VIC,3192,12742740.html
12742842,480.0,2086.0,3.0,1.0,2.0,-36.7663606,144.2613182,Apartment,Apartment / Unit / Flat,2/24 Ophir Street,Golden Square,VIC,3555,12742842.html
12750949,590.0,2563.0,2.0,1.0,1.0,-36.7557951,144.2983089,House,House,1/46 Lansell Street,East Bendigo,VIC,3550,12750949.html
12752808,550.0,2390.0,4.0,2.0,2.0,-37.9089918,144.7726612,House,House,103 Haze Drive,Point Cook,VIC,3030,12752808.html
12755834,550.0,2383.0,2.0,1.0,0.0,-38.35036729999999,141.6057199,Apartment,Apartment / Unit / Flat,unit 4/2 Gawler Street,Portland,VIC,3305,12755834.html
12764042,590.0,2563.0,2.0,2.0,1.0,-36.7540238,144.2876425,Townhouse/Villa,Townhouse,9B Holt Street,Bendigo,VIC,3550,12764042.html
12771453,570.0,,4.0,1.0,1.0,-37.7731849,144.8591344,House,House,6 Christina Court,Avondale Heights,VIC,3034,12771453.html
12782776,410.0,1781.0,2.0,1.0,2.0,-37.778966,144.805514,House,House,34 Yallourn Street,Ardeer,VIC,3022,12782776.html
12816549,490.0,2129.0,3.0,2.0,2.0,-38.187228,146.5319979,House,House,12 Michael Court,Traralgon,VIC,3844,12816549.html
12839613,450.0,,3.0,2.0,2.0,-36.3943795,145.3931059,Apartment,Apartment / Unit / Flat,37 Salamander Terrace,Shepparton,VIC,3630,12839613.html
12848361,600.0,2607.0,4.0,2.0,3.0,-36.7139086,144.2828647,House,House,10 Buxton Street,Jackass Flat,VIC,3556,12848361.html
12850800,330.0,1433.0,2.0,1.0,4.0,-38.3392733,141.5984268,House,House,2 Oswald Street,Portland,VIC,3305,12850800.html
12853814,36.0,200.0,,,0.0,-37.8365866,147.5993731,House,House,Bairnsdale VIC 3875,Bairnsdale,VIC,3875,12853814.html
12854853,650.0,2831.0,4.0,2.0,2.0,-37.66451290000001,144.9980148,House,House,13 Zaika Close,Lalor,VIC,3075,12854853.html
12876447,45.0,100.0,1.0,1.0,0.0,-36.0661734,146.9429773,Apartment,Apartment / Unit / Flat,850 Knight Road,North Albury,NSW,2640,12876447.html
12881206,795.0,3445.0,3.0,2.0,2.0,-37.7592696,144.9735229,House,House,38b Dunstan Avenue,Brunswick,VIC,3056,12881206.html
12890481,689.0,2988.0,4.0,2.0,2.0,-37.89252630000001,144.7346435,House,House,12 Moncrieff Pde,Point Cook,VIC,3030,12890481.html
12901833,500.0,2173.0,2.0,2.0,1.0,-36.7601723,144.2758784,House,House,2 Shorter Street,Bendigo,VIC,3550,12901833.html
12905114,355.0,1539.0,1.0,1.0,0.0,-37.7650899,144.9622524,Apartment,Studio,9/515 Sydney Road,Brunswick,VIC,3056,12905114.html
12920840,500.0,2173.0,2.0,1.0,1.0,-37.8202635,144.8489513,Townhouse/Villa,Townhouse,1B Eames Avenue,Brooklyn,VIC,3012,12920840.html
12921260,455.0,1977.0,2.0,1.0,2.0,-37.7762855,144.7731762,Townhouse/Villa,Townhouse,A/1 Wood Street,Deer Park,VIC,3023,12921260.html
12948479,540.0,2346.0,1.0,1.0,0.0,-37.8105894,144.9646499,Apartment,Apartment / Unit / Flat,706/300 Swanston Street,Melbourne,VIC,3000,12948479.html
12967861,77.0,300.0,1.0,,0.0,-37.7371397,148.4275242,Apartment,Apartment / Unit / Flat,5283 PRINCES HIGHWAY,Newmerella,VIC,3886,12967861.html
12969386,749.0,4500.0,2.0,1.0,0.0,-37.868556,144.9945741,Apartment,Apartment / Unit / Flat,110/48 Blenheim Street,Balaclava,VIC,3183,12969386.html
12981625,30.0,200.0,,,0.0,-36.5380049,145.9927626,House,House,58 Saleyards Road,Benalla,VIC,3672,12981625.html
12981626,155.0,173.0,,,0.0,-36.5434371,145.9840153,House,House,21 Hannah Street,Benalla,VIC,3672,12981626.html
12981632,30.0,200.0,,,0.0,-36.5424309,145.9979175,House,House,40 Gay Street,Benalla,VIC,3672,12981632.html
13003722,580.0,2520.0,4.0,2.0,2.0,-37.8849992,144.713829,House,House,83 Bensonhurst Parade,Point Cook,VIC,3030,13003722.html
13029769,580.0,2520.0,2.0,2.0,1.0,-37.7976481,144.9284097,Apartment,Apartment / Unit / Flat,218/80 Ormond Street,Kensington,VIC,3031,13029769.html
13098908,,5100.0,4.0,2.0,2.0,-37.9390408,145.0426004,House,House,29 Dactyl Road,Moorabbin,VIC,3189,13098908.html
13120274,600.0,2607.0,2.0,2.0,1.0,-37.8171347,145.1233806,Apartment,Apartment / Unit / Flat,801/1 Elland Avenue,Box Hill,VIC,3128,13120274.html
13124359,680.0,2955.0,2.0,1.0,0.0,-37.8148884,144.9542283,Apartment,Apartment / Unit / Flat,4304/38 Rose Lane,Melbourne,VIC,3000,13124359.html
13150106,440.0,1912.0,1.0,1.0,1.0,-37.7849343,144.9066044,Apartment,Apartment / Unit / Flat,4/26 Leonard Crescent,Ascot Vale,VIC,3032,13150106.html
13170600,580.0,2520.0,2.0,1.0,1.0,-36.7477469,144.2799768,Apartment,Apartment / Unit / Flat,1/164 Arnold Street,Bendigo,VIC,3550,13170600.html
13202315,1220.0,5301.0,3.0,2.0,2.0,-37.8343665,144.9360983,House,House,148 Clark Street,Port Melbourne,VIC,3207,13202315.html
13203053,895.0,1450.0,2.0,1.0,2.0,-37.8728396,144.9827839,Townhouse/Villa,Townhouse,1/24A Dickens Street,Elwood,VIC,3184,13203053.html
13210938,180.0,,3.0,1.0,2.0,-38.7510048,143.6616654,House,House,45 Murray Square,Apollo Bay,VIC,3233,13210938.html
13210939,320.0,,4.0,2.0,3.0,-38.7508139,143.6656941,House,House,2/112 McLachlan Street,Apollo Bay,VIC,3233,13210939.html
13210945,3850.0,,3.0,2.0,4.0,-38.7250418,143.7078696,House,House,7 Karlson Street,Skenes Creek,VIC,3233,13210945.html
13210948,300.0,,5.0,2.0,2.0,-38.7718952,143.661724,House,House,4 Ocean Park Drive,Marengo,VIC,3233,13210948.html
13210966,200.0,,4.0,1.0,2.0,-38.7543919,143.6648543,House,House,72 McLachlan Street,Apollo Bay,VIC,3233,13210966.html
13210984,400.0,,3.0,2.0,2.0,-38.7520871,143.6685957,Townhouse/Villa,Townhouse,4/181 Great Ocean Road,Apollo Bay,VIC,3233,13210984.html
13241960,19.0,200.0,,,0.0,-36.3047596,145.0348779,House,House,5-9 Greed Road,Kyabram,VIC,3620,13241960.html
13243113,18.0,150.0,,,0.0,-36.253557,144.944557,House,House,5 Greiner Court,Tongala,VIC,3621,13243113.html
13284870,630.0,,3.0,2.0,1.0,-37.7640906,144.8616774,Townhouse/Villa,Townhouse,5D Westminster Dr,Avondale Heights,VIC,3034,13284870.html
13289358,660.0,2867.0,2.0,1.0,2.0,-37.74755,144.963677,House,House,23 Sargood St,Coburg,VIC,3058,13289358.html
13296316,,,3.0,2.0,2.0,-37.535414,149.7389836,House,House,60 Karbeethong Avenue,Mallacoota,VIC,3892,13296316.html
13316163,550.0,,2.0,1.0,4.0,-37.069451,149.8963313,House,House,17 Andrea Street,Eden,NSW,2551,13316163.html
13329754,370.0,1608.0,1.0,1.0,1.0,-37.84052399999999,144.880144,Apartment,Apartment / Unit / Flat,6/33 Newcastle Street,Newport,VIC,3015,13329754.html
13336355,650.0,2824.0,2.0,1.0,5.0,-37.796303,144.950224,House,House,137 Flemington Road,North Melbourne,VIC,3051,13336355.html
13338001,,,3.0,2.0,2.0,-37.8347413,145.1727369,Townhouse/Villa,Townhouse,Forest Hill VIC 3131,Forest Hill,VIC,3131,13338001.html
13341488,425.0,,1.0,1.0,0.0,-37.8447135,145.1095136,Apartment,Studio,77 Elgar Road,Burwood,VIC,3125,13341488.html
13342824,1000.0,6000.0,2.0,1.0,1.0,-37.843228,144.993711,House,House,20 Medley Place,South Yarra,VIC,3141,13342824.html
13350377,600.0,2607.0,3.0,1.0,2.0,-37.8428755,144.8729286,House,House,79 Challis Street,Newport,VIC,3015,13350377.html
13351218,920.0,3997.0,2.0,1.0,0.0,-37.8150105,144.9534188,Apartment,Apartment / Unit / Flat,3908/639 Lonsdale St,Melbourne,VIC,3000,13351218.html
13358624,570.0,2477.0,1.0,1.0,1.0,-37.8381602,144.9928339,Apartment,Apartment / Unit / Flat,1205/3 Yarra Street,South Yarra,VIC,3141,13358624.html
13363045,699.0,3042.0,3.0,2.0,2.0,-37.9327081,145.1261642,Apartment,Apartment / Unit / Flat,2/10 McMillan Street,Clayton South,VIC,3169,13363045.html
13373486,540.0,2346.0,4.0,2.0,2.0,-37.9154087,144.7868918,House,House,5 Hutchence Drive,Point Cook,VIC,3030,13373486.html
13373494,595.0,2585.0,2.0,2.0,1.0,-37.7566375,145.0649075,Apartment,Apartment / Unit / Flat,104/82 Hawdon Street,Heidelberg,VIC,3084,13373494.html
13399198,330.0,1434.0,1.0,1.0,0.0,-38.112789,145.289034,House,House,52 Childers Street,Cranbourne,VIC,3977,13399198.html
13405084,575.0,2499.0,3.0,2.0,2.0,-38.091708,145.1859796,House,House,93 Oberon Drive,Carrum Downs,VIC,3201,13405084.html
13442562,595.0,,4.0,2.0,4.0,-38.0806412,145.3398606,House,House,"11 Pickerel Avenue,",Clyde North,VIC,3978,13442562.html
13454977,,,4.0,2.0,2.0,-37.5504672,149.7543933,House,,,,,,
13464906,540.0,2346.0,2.0,1.0,0.0,-37.8089213,144.9625669,Apartment,Apartment / Unit / Flat,2206/31 A'Beckett Street,Melbourne,VIC,3000,13464906.html
13480636,370.0,1608.0,1.0,1.0,0.0,-37.8061615,144.965462,Apartment,Studio,9 Earl Street,Carlton,VIC,3053,13480636.html
13485701,,,3.0,1.0,2.0,-37.8347413,145.1727369,House,House,Forest Hill VIC 3131,Forest Hill,VIC,3131,13485701.html
13487920,750.0,3259.0,4.0,2.0,2.0,-37.9387968,145.1058031,House,House,18 Lochmaben Court,Clarinda,VIC,3169,13487920.html
